Station,Date,lat,lon,Pressure,Temperature,Conductivity,Turbidity,Oxygen,PAR,BeamTransmission,Fluorescence,Salinity
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,44.5,13.5174,4.239607,2.85E-25,4.94593,3.75E-01,87.1166,0.7711,35.8589
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,45,13.4997,4.237929,4.99E-28,4.93806,3.56E-01,87.2246,0.7583,35.8594
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,45.5,13.4886,4.236885,4.73E-30,4.93119,3.41E-01,87.3012,0.7158,35.8598
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,46,13.4809,4.236171,-3.12E-32,4.92725,3.29E-01,87.3618,0.7026,35.8601
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,46.5,13.4756,4.235691,3.96E-34,4.92279,3.19E-01,87.3417,0.6884,35.8603
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,47,13.4709,4.235268,-7.35E-37,4.92102,3.07E-01,87.3343,0.666,35.8605
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,47.5,13.4669,4.234917,-5.20E-37,4.91807,2.96E-01,87.3755,0.6518,35.8607
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,48,13.4637,4.234629,6.72E-38,4.91615,2.85E-01,87.3785,0.6423,35.8607
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,48.5,13.4608,4.234366,-1.23E-39,4.91552,2.76E-01,87.3676,0.6533,35.8608
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,49,13.4563,4.233959,-3.11E-41,4.91274,2.63E-01,87.3637,0.6288,35.8609
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,49.5,13.4485,4.233208,2.50E-43,4.91329,2.46E-01,87.3758,0.6598,35.861
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,50,13.4362,4.231994,1.16E-46,4.91192,2.30E-01,87.4271,0.7067,35.8608
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,50.5,13.4198,4.230339,1.23E-48,4.91028,2.16E-01,87.4304,0.6814,35.8604
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,51,13.4034,4.228678,-2.08E-46,4.90576,2.05E-01,87.4146,0.6447,35.8598
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,51.5,13.3904,4.227355,7.66E-45,4.90169,1.97E-01,87.397,0.6271,35.8593
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,52,13.377,4.225988,3.59E-43,4.90307,1.90E-01,87.4585,0.6004,35.8587
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,52.5,13.3642,4.224672,-1.09E-41,4.90216,1.83E-01,87.5171,0.5919,35.8582
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,53,13.3522,4.22345,2.47E-40,4.90315,1.77E-01,87.5382,0.5537,35.8576
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,53.5,13.3408,4.222285,2.86E-39,4.90012,1.71E-01,87.6062,0.5984,35.857
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,54,13.329,4.221079,1.05E-37,4.89421,1.65E-01,87.581,0.5483,35.8565
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,54.5,13.3161,4.219752,-3.27E-36,4.89272,1.59E-01,87.7125,0.5038,35.8559
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,55,13.301,4.218214,3.63E-34,4.89526,1.52E-01,87.7896,0.4691,35.8552
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,55.5,13.2823,4.216288,-3.71E-31,4.898,1.42E-01,87.8284,0.5003,35.8544
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,56,13.2604,4.214053,3.65E-27,4.90265,1.31E-01,87.8976,0.4585,35.8535
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,56.5,13.2446,4.212421,3.08E-24,4.90305,1.22E-01,87.9216,0.4614,35.8527
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,57,13.2371,4.21165,-6.74E-22,4.90392,1.17E-01,87.9094,0.4083,35.8522
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,57.5,13.2319,4.211113,-5.27E-20,4.90361,1.13E-01,87.9349,0.3913,35.8518
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,58,13.2278,4.210696,1.75E-18,4.9035,1.09E-01,87.989,0.3919,35.8514
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,58.5,13.2246,4.210357,-3.96E-17,4.90238,1.06E-01,87.8729,0.3655,35.851
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,59,13.2216,4.210047,-4.28E-16,4.90382,1.03E-01,87.988,0.339,35.8507
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,59.5,13.2184,4.20971,9.02E-15,4.90095,1.00E-01,88.0084,0.3435,35.8503
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,60,13.215,4.209363,-1.97E-13,4.90194,9.74E-02,87.9971,0.3578,35.85
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,60.5,13.2115,4.208988,-7.99E-12,4.90288,9.40E-02,87.8807,0.3547,35.8496
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,61,13.207,4.208519,-5.02E-10,4.90164,8.99E-02,87.8951,0.3706,35.8491
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,61.5,13.2016,4.207953,7.90E-08,4.89841,8.50E-02,88.0299,0.3599,35.8485
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,62,13.1955,4.207299,-3.18E-09,4.89308,7.96E-02,88.0214,0.3743,35.8479
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,62.5,13.1884,4.206535,0.017,4.89078,7.41E-02,87.9893,0.3807,35.8471
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,63,13.1789,4.205497,0.36,4.89717,6.85E-02,88.0435,0.363,35.8459
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,63.5,13.1701,4.204522,0.005,4.90668,6.42E-02,88.0694,0.3522,35.8447
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,64,13.1616,4.203596,0,4.90941,6.06E-02,88.0676,0.3702,35.8437
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,64.5,13.1535,4.202704,1.04E-07,4.91232,5.74E-02,88.0792,0.3437,35.8426
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,65,13.1466,4.20195,-1.21E-08,4.91148,5.47E-02,88.0618,0.3431,35.8418
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,65.5,13.1402,4.201247,4.38E-10,4.90959,5.23E-02,88.0669,0.331,35.8408
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,66,13.1348,4.200651,1.33E-12,4.9103,5.02E-02,88.0641,0.3102,35.8401
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,66.5,13.1297,4.200098,-6.72E-14,4.91339,4.83E-02,88.0891,0.311,35.8393
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,67,13.1246,4.199533,-5.28E-14,4.91452,4.62E-02,88.0832,0.2848,35.8387
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,67.5,13.1192,4.198947,2.70E-15,4.91609,4.41E-02,88.1093,0.3075,35.8379
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,68,13.1135,4.19832,-5.94E-17,4.91713,4.18E-02,88.1057,0.3063,35.8371
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,68.5,13.1071,4.197615,2.12E-20,4.91899,3.91E-02,88.1202,0.2821,35.8362
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,69,13.0989,4.196718,-1.12E-20,4.92212,3.57E-02,88.1442,0.3039,35.8352
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,69.5,13.0899,4.195742,-1.52E-22,4.92677,3.19E-02,88.114,0.3083,35.8341
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,70,13.0825,4.19492,3.65E-25,4.93166,2.86E-02,88.1822,0.2988,35.8331
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,70.5,13.0731,4.193893,-4.28E-28,4.93671,2.46E-02,88.0809,0.3082,35.8319
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,71,13.0677,4.19329,6.21E-32,4.93144,2.24E-02,88.1737,0.2943,35.8311
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,71.5,13.0635,4.192832,-2.03E-34,4.92842,2.08E-02,88.143,0.2952,35.8304
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,72,13.0595,4.192387,-3.13E-36,4.92495,1.92E-02,88.1843,0.2908,35.8298
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,72.5,13.0554,4.191937,5.64E-37,4.92445,1.76E-02,88.1611,0.2813,35.8291
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,73,13.0515,4.191523,-6.39E-39,4.92688,1.61E-02,88.2089,0.2959,35.8286
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,73.5,13.0484,4.191185,-4.27E-40,4.92866,1.49E-02,88.1715,0.2974,35.8281
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,74,13.0452,4.190835,-1.35E-41,4.93127,1.36E-02,88.1667,0.2963,35.8276
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,74.5,13.0417,4.190456,-6.49E-43,4.93311,1.22E-02,88.1047,0.2862,35.827
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,75,13.0379,4.190045,-1.86E-44,4.93575,1.08E-02,88.0702,0.2782,35.8265
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,75.5,13.033,4.189509,-1.12E-45,4.93811,8.99E-03,88.1339,0.2807,35.8258
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,76,13.025,4.188646,-2.58E-48,4.93541,6.33E-03,88.2019,0.2813,35.8249
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,76.5,13.0174,4.187819,4.82E-46,4.93316,4.34E-03,88.2242,0.2827,35.824
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,77,13.0117,4.187203,-1.21E-43,4.93553,3.29E-03,88.1704,0.2896,35.8232
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,77.5,13.0067,4.186663,2.18E-41,4.93819,2.59E-03,88.213,0.285,35.8226
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,78,13.0021,4.186159,1.68E-39,4.94183,2.07E-03,88.2127,0.2864,35.8219
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,78.5,12.998,4.185716,-5.57E-38,4.94378,1.69E-03,88.2051,0.2879,35.8213
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,79,12.9942,4.185298,1.43E-36,4.94688,1.39E-03,88.2052,0.2867,35.8207
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,79.5,12.9906,4.184899,-3.44E-35,4.94647,1.14E-03,88.1927,0.2795,35.8201
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,80,12.9868,4.184484,-1.48E-33,4.94328,9.04E-04,88.1957,0.2853,35.8195
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,80.5,12.9829,4.184054,4.83E-32,4.93951,6.86E-04,88.1615,0.282,35.8188
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,81,12.9788,4.18361,-4.92E-30,4.93708,4.76E-04,88.2187,0.2718,35.8182
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,81.5,12.9734,4.183017,9.62E-28,4.93692,2.48E-04,88.1845,0.2774,35.8175
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,82,12.9673,4.182361,-9.87E-25,4.94134,9.14E-05,88.2061,0.2851,35.8167
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,82.5,12.9604,4.181609,-6.20E-22,4.94795,1.69E-05,88.2188,0.2871,35.8158
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,83,12.9544,4.180956,-6.93E-20,4.95007,-1.31E-06,88.2258,0.2689,35.8151
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,83.5,12.9507,4.180554,-4.26E-18,4.94925,-5.56E-09,88.255,0.2777,35.8144
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,84,12.9458,4.180026,6.50E-16,4.95048,-9.36E-12,88.2064,0.2685,35.8138
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,84.5,12.9403,4.179431,5.43E-14,4.95327,5.04E-13,88.2103,0.2712,35.8131
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,85,12.9352,4.178882,3.61E-12,4.95127,1.00E-12,88.1904,0.2706,35.8125
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,85.5,12.9301,4.17833,2.28E-10,4.95063,1.00E-12,88.2112,0.2572,35.8118
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,86,12.9255,4.177836,-7.11E-09,4.95048,1.00E-12,88.0864,0.2557,35.8112
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,86.5,12.9208,4.177332,1.82E-07,4.94812,1.00E-12,88.2726,0.2409,35.8106
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,87,12.916,4.176804,-1.10E-08,4.94413,1.00E-12,88.2695,0.2725,35.8099
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,87.5,12.9104,4.176192,0.001,4.94263,1.00E-12,88.2316,0.2496,35.8091
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,88,12.9034,4.17543,-0.078,4.94223,1.00E-12,88.2223,0.2463,35.8082
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,88.5,12.8952,4.174522,0.463,4.93959,1.00E-12,88.3036,0.2605,35.807
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,89,12.8843,4.173316,0,4.93916,1.00E-12,88.2823,0.2654,35.8056
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,89.5,12.8738,4.172146,0,4.94536,1.00E-12,88.3185,0.2461,35.8041
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,90,12.8659,4.171273,-0.007,4.95515,1.00E-12,88.3346,0.244,35.8029
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,90.5,12.8598,4.170598,0.157,4.95856,1.00E-12,88.3001,0.2496,35.802
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,91,12.8554,4.170109,0.005,4.9581,1.00E-12,88.3818,0.2455,35.8013
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,91.5,12.8521,4.169747,0.001,4.95572,1.00E-12,88.381,0.2351,35.8008
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,92,12.8489,4.169399,0,4.95441,1.00E-12,88.3536,0.2381,35.8002
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,92.5,12.8456,4.169036,2.27E-07,4.95238,1.00E-12,88.3532,0.2298,35.7996
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,93,12.8426,4.168705,4.14E-08,4.95256,1.00E-12,88.3555,0.2302,35.7991
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,93.5,12.8393,4.168357,1.27E-09,4.95249,1.00E-12,88.3733,0.2224,35.7986
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,94,12.8355,4.167949,-4.37E-11,4.94975,1.00E-12,88.3947,0.2351,35.7981
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,94.5,12.8319,4.16756,-2.56E-13,4.95193,1.00E-12,88.4002,0.2319,35.7976
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,95,12.8276,4.167109,-1.61E-15,4.95551,1.00E-12,88.4184,0.2335,35.7971
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,95.5,12.824,4.166741,2.49E-18,4.95303,1.00E-12,88.4111,0.229,35.7968
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,96,12.8218,4.16651,-3.25E-22,4.95526,1.00E-12,88.3228,0.2414,35.7964
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,96.5,12.82,4.166329,3.23E-25,4.95383,1.00E-12,88.0542,0.2334,35.7962
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,97,12.8186,4.166188,5.34E-28,4.94939,1.00E-12,88.275,0.2215,35.7959
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,97.5,12.8174,4.166067,4.50E-29,4.94589,1.00E-12,88.4264,0.2425,35.7957
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,98,12.8162,4.165945,-3.02E-30,4.94255,1.00E-12,88.2699,0.2495,35.7954
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,98.5,12.815,4.165819,1.13E-31,4.94246,1.00E-12,88.3305,0.2268,35.7952
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,99,12.8136,4.165674,-5.64E-33,4.94448,1.00E-12,88.3667,0.2265,35.7949
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,99.5,12.812,4.165513,2.79E-34,4.94614,1.00E-12,88.4252,0.2417,35.7946
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,100,12.8103,4.16534,-1.09E-35,4.94834,1.00E-12,88.3918,0.2405,35.7943
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,100.5,12.8083,4.165125,1.83E-37,4.94832,1.00E-12,88.3592,0.243,35.7939
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,101,12.8045,4.164719,2.87E-39,4.94829,1.00E-12,88.3936,0.2207,35.7934
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,101.5,12.7977,4.163983,-5.19E-41,4.95321,1.00E-12,88.4203,0.2341,35.7926
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,102,12.7854,4.162639,6.32E-44,4.96459,1.00E-12,88.433,0.2485,35.7911
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,102.5,12.7817,4.162242,-3.14E-48,4.95618,1.00E-12,88.4311,0.2253,35.7906
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,103,12.7786,4.161904,1.14E-46,4.95258,1.00E-12,88.4601,0.2246,35.7901
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,103.5,12.776,4.161627,-2.72E-45,4.95239,1.00E-12,88.3998,0.2434,35.7896
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,104,12.7737,4.161382,6.29E-44,4.94972,1.00E-12,88.3746,0.2197,35.7892
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,104.5,12.7716,4.161162,-1.43E-42,4.95131,1.00E-12,88.4003,0.2321,35.7888
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,105,12.7699,4.160988,-1.49E-41,4.95182,1.00E-12,88.4093,0.2487,35.7886
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,105.5,12.7684,4.160827,2.77E-40,4.95106,1.00E-12,88.3897,0.2245,35.7883
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,106,12.7668,4.160654,-6.57E-39,4.94948,1.00E-12,88.3642,0.2235,35.788
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,106.5,12.7649,4.160463,7.03E-37,4.95153,1.00E-12,88.4146,0.231,35.7877
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,107,12.7621,4.160171,-4.51E-33,4.9481,1.00E-12,88.4182,0.2348,35.7873
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,107.5,12.7582,4.159762,9.11E-30,4.95165,1.00E-12,88.3978,0.2297,35.7868
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,108,12.7534,4.159241,-1.45E-26,4.94835,1.00E-12,88.4287,0.2332,35.7861
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,108.5,12.7476,4.158594,2.10E-23,4.95143,1.00E-12,88.3819,0.233,35.7853
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,109,12.7423,4.158016,2.22E-21,4.95531,1.00E-12,88.3841,0.227,35.7845
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,109.5,12.7375,4.157484,1.56E-19,4.96033,1.00E-12,88.3776,0.2315,35.7837
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,110,12.7331,4.157003,9.67E-18,4.9606,1.00E-12,88.4057,0.23,35.783
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,110.5,12.7292,4.156577,-2.93E-16,4.956,1.00E-12,88.4084,0.225,35.7824
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,111,12.7258,4.156191,6.64E-15,4.9555,1.00E-12,88.4087,0.2228,35.7817
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,111.5,12.7223,4.155813,-1.53E-13,4.95197,1.00E-12,88.425,0.2248,35.7812
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,112,12.7189,4.155449,3.48E-12,4.94966,1.00E-12,88.4285,0.2252,35.7806
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,112.5,12.7157,4.15509,-8.24E-11,4.94441,1.00E-12,88.439,0.2287,35.78
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,113,12.7123,4.154717,-3.87E-09,4.94029,1.00E-12,88.4328,0.2357,35.7795
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,113.5,12.7084,4.154302,7.38E-08,4.93528,1.00E-12,88.4395,0.2203,35.7789
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,114,12.7039,4.153812,-0.001,4.92719,1.00E-12,88.4518,0.2329,35.7783
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,114.5,12.7005,4.153456,0.172,4.92458,1.00E-12,88.4568,0.2231,35.7779
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,115,12.6978,4.153187,0.134,4.92227,1.00E-12,88.4491,0.2218,35.7776
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,115.5,12.696,4.153017,-0.011,4.91871,1.00E-12,88.4369,0.2108,35.7774
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,116,12.6951,4.152926,0,4.91608,1.00E-12,88.3887,0.2206,35.7772
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,116.5,12.6943,4.152855,1.19E-08,4.91507,1.00E-12,88.4165,0.2217,35.7771
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,117,12.6935,4.152784,3.29E-10,4.91349,1.00E-12,88.3821,0.2318,35.7769
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,117.5,12.6926,4.152707,-9.53E-12,4.90815,1.00E-12,88.3895,0.2197,35.7768
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,118,12.6917,4.152624,-2.70E-13,4.90694,1.00E-12,88.4348,0.2214,35.7766
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,118.5,12.6907,4.152528,1.32E-14,4.9119,1.00E-12,88.4072,0.2214,35.7764
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,119,12.6894,4.152406,-4.08E-16,4.91087,1.00E-12,88.4315,0.2308,35.7763
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,119.5,12.688,4.152262,2.60E-18,4.90654,1.00E-12,88.3878,0.2226,35.776
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,120,12.6862,4.15208,5.26E-20,4.90202,1.00E-12,88.4078,0.2191,35.7757
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,120.5,12.6838,4.151841,-4.14E-23,4.89891,1.00E-12,88.4089,0.2198,35.7755
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,121,12.6814,4.151591,2.01E-26,4.89743,1.00E-12,88.4052,0.2357,35.7752
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,121.5,12.6787,4.151322,-6.03E-28,4.8951,1.00E-12,88.3984,0.2361,35.7749
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,122,12.6766,4.151095,-9.14E-31,4.89526,1.00E-12,88.3988,0.2238,35.7745
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,122.5,12.6748,4.150908,-1.41E-33,4.89405,1.00E-12,88.3972,0.2295,35.7742
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,123,12.6732,4.150746,-6.92E-36,4.89186,1.00E-12,88.4342,0.2297,35.7739
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,123.5,12.6717,4.150587,-9.47E-38,4.89082,1.00E-12,88.4374,0.2299,35.7736
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,124,12.6702,4.150445,3.22E-39,4.89081,1.00E-12,88.4071,0.2201,35.7734
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,124.5,12.6689,4.150302,-2.10E-40,4.89133,1.00E-12,88.4193,0.2274,35.7731
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,125,12.6675,4.150157,1.20E-41,4.89144,1.00E-12,88.4243,0.2261,35.7728
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,125.5,12.6659,4.149997,-2.81E-43,4.89118,1.00E-12,88.4137,0.2327,35.7726
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,126,12.664,4.149802,2.03E-45,4.88821,1.00E-12,88.3632,0.2286,35.7723
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,126.5,12.6616,4.149559,1.42E-46,4.88499,1.00E-12,88.4,0.2245,35.772
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,127,12.6589,4.149265,2.00E-48,4.88175,1.00E-12,88.2628,0.219,35.7715
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,127.5,12.6555,4.148905,-1.71E-46,4.87996,1.00E-12,88.4216,0.2159,35.7711
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,128,12.6501,4.148322,1.62E-42,4.87888,1.00E-12,88.3944,0.2365,35.7703
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,128.5,12.6434,4.147594,1.29E-39,4.87517,1.00E-12,88.4082,0.2274,35.7694
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,129,12.638,4.147,1.29E-37,4.8739,1.00E-12,88.3695,0.2212,35.7687
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,129.5,12.6329,4.14645,8.98E-36,4.87496,1.00E-12,88.3718,0.2194,35.7679
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,130,12.6286,4.145977,-2.92E-34,4.8732,1.00E-12,88.3783,0.2263,35.7672
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,130.5,12.6245,4.145533,-1.20E-32,4.87058,1.00E-12,88.4072,0.2167,35.7666
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,131,12.6202,4.145064,3.53E-31,4.87143,1.00E-12,88.3271,0.2302,35.766
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,131.5,12.6156,4.144565,-8.97E-30,4.8725,1.00E-12,88.3909,0.211,35.7653
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,132,12.6108,4.144033,-4.24E-28,4.87251,1.00E-12,88.3341,0.2343,35.7646
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,132.5,12.6062,4.143535,1.35E-26,4.87055,1.00E-12,88.2851,0.1976,35.7639
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,133,12.6014,4.143018,6.59E-25,4.86428,1.00E-12,88.2528,0.2146,35.7632
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,133.5,12.5969,4.142531,4.05E-23,4.86224,1.00E-12,88.1811,0.224,35.7626
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,134,12.5913,4.141931,1.52E-20,4.86367,1.00E-12,88.1853,0.2263,35.7619
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,134.5,12.5856,4.141326,8.25E-18,4.85899,1.00E-12,88.1626,0.2318,35.7612
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,135,12.5807,4.140799,-1.06E-14,4.85693,1.00E-12,88.1042,0.219,35.7606
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,135.5,12.5756,4.140259,1.56E-11,4.8612,1.00E-12,88.1063,0.2222,35.7601
Cs5,Jul 27 2010 15:46:05,42.1,-9.25,136,12.5715,4.139831,1.60E-09,4.86552,1.00E-12,88.057,0.2308,35.7595
